uid	topic	url	derived_uid	lang_id	lang_manual	content_date
HC0008VN8	T101	https://twitter.com/i/web/status/929048884759924737	IC001GP5X	lid_unk	lng_unk	n/a
HC0008VNA	T101	https://twitter.com/i/web/status/929047552967798784	IC001GP69	lid_unk	lng_unk	n/a
HC0008VNB	T101	https://twitter.com/i/web/status/929040426572664832	IC001GP6J	lid_unk	lng_unk	n/a
HC0008VNP	T101	https://twitter.com/i/web/status/928975364134723585	IC001GP6S	lid_unk	lng_unk	n/a
HC0008VNQ	T101	https://twitter.com/i/web/status/928973154046955521	IC001GP73	lid_unk	lng_unk	n/a
HC0008VNR	T101	https://twitter.com/i/web/status/928972863843028992	IC001GP7Z	lid_unk	lng_unk	n/a
HC0008VNW	T101	https://twitter.com/i/web/status/928964086955675650	IC001GP8A	lid_unk	lng_unk	n/a
HC0008VNY	T101	https://twitter.com/i/web/status/928952217054347264	IC001GP8N	lid_unk	lng_unk	n/a
HC0008VO3	T101	https://twitter.com/i/web/status/928941057584250881	IC001GP93	lid_unk	lng_unk	n/a
HC0008VO4	T101	https://twitter.com/i/web/status/928934052442370048	IC001GP9I	lid_unk	lng_unk	n/a
HC0008VO8	T101	https://twitter.com/i/web/status/928922540659093504	IC001GP9S	lid_unk	lng_unk	n/a
HC0008VP4	T101	https://twitter.com/i/web/status/928834579393257472	IC001GPA9	lid_unk	lng_unk	n/a
HC0008VPA	T101	https://twitter.com/i/web/status/928819207332089857	IC001GPAV	lid_unk	lng_unk	n/a
HC0008VPC	T101	https://twitter.com/i/web/status/928806331821232129	IC001GPB6	lid_unk	lng_unk	n/a
HC0008VPD	T101	https://twitter.com/i/web/status/928797872061124613	IC001GPBF	lid_unk	lng_unk	n/a
HC0008VQ9	T101	https://twitter.com/i/web/status/928719149760761856	IC001GPBS	lid_unk	lng_unk	n/a
HC0008VQD	T101	https://twitter.com/i/web/status/928717425796841472	IC001GPC2	lid_unk	lng_unk	n/a
HC0008VQG	T101	https://twitter.com/i/web/status/928715262613958656	IC001GPCC	lid_unk	lng_unk	n/a
HC0008VQJ	T101	https://twitter.com/i/web/status/928711578999914496	IC001GPCP	lid_unk	lng_unk	n/a
HC0008VQQ	T101	https://twitter.com/i/web/status/928687146214547457	IC001GPD6	lid_unk	lng_unk	n/a
HC0008VQR	T101	https://twitter.com/i/web/status/928687115139010561	IC001GPDF	lid_unk	lng_unk	n/a
HC0008VQS	T101	https://twitter.com/i/web/status/928686207655186432	IC001GPDV	lid_unk	lng_unk	n/a
HC0008VQT	T101	https://twitter.com/i/web/status/928686033583124480	IC001GPEB	lid_unk	lng_unk	n/a
HC0008VQW	T101	https://twitter.com/i/web/status/928681544931307521	IC001GPEQ	lid_unk	lng_unk	n/a
HC0008VR0	T101	https://twitter.com/i/web/status/928675478260584448	IC001GPF5	lid_unk	lng_unk	n/a
HC0008VR5	T101	https://twitter.com/i/web/status/928669965141626886	IC001GPFJ	lid_unk	lng_unk	n/a
HC0008VRD	T101	https://twitter.com/i/web/status/928656883124244481	IC001GPG0	lid_unk	lng_unk	n/a
HC0008VRH	T101	https://twitter.com/i/web/status/928645441654272001	IC001GPGH	lid_unk	lng_unk	n/a
HC0008VRJ	T101	https://twitter.com/i/web/status/928636734828462081	IC001GPGW	lid_unk	lng_unk	n/a
HC0008VRU	T101	https://twitter.com/i/web/status/928605010392469504	IC001GPHG	lid_unk	lng_unk	n/a
HC0008VSQ	T101	https://twitter.com/i/web/status/928411811589836800	IC001GPI0	lid_unk	lng_unk	n/a
HC0008VT1	T101	https://twitter.com/i/web/status/928399652835209216	IC001GPIH	lid_unk	lng_unk	n/a
HC0008VTB	T101	https://twitter.com/i/web/status/928388513271234560	IC001GPIU	lid_unk	lng_unk	n/a
HC0008VTQ	T101	https://twitter.com/i/web/status/928347226728026112	IC001GPJC	lid_unk	lng_unk	n/a
HC0008VTW	T101	https://twitter.com/i/web/status/928315090926997505	IC001GPJX	lid_unk	lng_unk	n/a
HC0008VUD	T101	https://twitter.com/i/web/status/928270412533911553	IC001GPKI	lid_unk	lng_unk	n/a
HC0008VUL	T101	https://twitter.com/i/web/status/928267442584936449	IC001GPKX	lid_unk	lng_unk	n/a
HC0008VUR	T101	https://twitter.com/i/web/status/928231614324396034	IC001GPLH	lid_unk	lng_unk	n/a
HC0008VUW	T101	https://twitter.com/i/web/status/928190798570680320	IC001GPLQ	lid_unk	lng_unk	n/a
HC0008VUZ	T101	https://twitter.com/i/web/status/928166571494821889	IC001GPM8	lid_unk	lng_unk	n/a
HC0008VV2	T101	https://twitter.com/i/web/status/928158640732852224	IC001GPMS	lid_unk	lng_unk	n/a
HC0008VV4	T101	https://twitter.com/i/web/status/928153307062980608	IC001GPN6	lid_unk	lng_unk	n/a
HC0008VVK	T101	https://twitter.com/i/web/status/928047470331887616	IC001GPNP	lid_unk	lng_unk	n/a
HC0008VVL	T101	https://twitter.com/i/web/status/928047349548556288	IC001GPO1	lid_unk	lng_unk	n/a
HC0008VVM	T101	https://twitter.com/i/web/status/928046213798100992	IC001GPOH	lid_unk	lng_unk	n/a
HC0008VVN	T101	https://twitter.com/i/web/status/928046044700483584	IC001GPOV	lid_unk	lng_unk	n/a
HC0008VW1	T101	https://twitter.com/i/web/status/928009620462948353	IC001GPP9	lid_unk	lng_unk	n/a
HC0008VW5	T101	https://twitter.com/i/web/status/928002871244685312	IC001GPPJ	lid_unk	lng_unk	n/a
HC0008VW9	T101	https://twitter.com/i/web/status/927988108188094466	IC001GPQ2	lid_unk	lng_unk	n/a
HC0008VWB	T102	https://twitter.com/i/web/status/927984556493492224	IC001GPQC	lid_unk	lng_unk	n/a
HC0008VWJ	T101	https://twitter.com/i/web/status/927972309578797059	IC001GPQT	lid_unk	lng_unk	n/a
HC0008VX6	T101	https://twitter.com/i/web/status/927954728272658432	IC001GPR5	lid_unk	lng_unk	n/a
HC0008VX7	T101	https://twitter.com/i/web/status/927953064941715457	IC001GPRH	lid_unk	lng_unk	n/a
HC0008VXB	T101	https://twitter.com/i/web/status/927516601997545472	IC001GPRQ	lid_unk	lng_unk	n/a
HC0008VXG	T101	https://twitter.com/i/web/status/927426378911371264	IC001GPRY	lid_unk	lng_unk	n/a
HC0008VXJ	T101	https://twitter.com/i/web/status/927424474344980480	IC001GPS5	lid_unk	lng_unk	n/a
HC0008VXK	T101	https://twitter.com/i/web/status/927184684311867394	IC001GPSJ	lid_unk	lng_unk	n/a
HC0008VXL	T101	https://twitter.com/i/web/status/927181184718790656	IC001GPSQ	lid_unk	lng_unk	n/a
HC0008VYA	T101	https://twitter.com/i/web/status/927244490510950401	IC001GPSX	lid_unk	lng_unk	n/a
HC0008VYC	T101	https://twitter.com/i/web/status/926675543520698369	IC001GPTD	lid_unk	lng_unk	n/a
HC0008VYD	T101	https://twitter.com/i/web/status/926673054478020608	IC001GPTL	lid_unk	lng_unk	n/a
HC0008VYE	T101	https://twitter.com/i/web/status/927528960757465088	IC001GPTS	lid_unk	lng_unk	n/a
HC0008VZ3	T102	https://twitter.com/i/web/status/929094070361829376	IC001GPU7	lid_unk	lng_unk	n/a
HC0008W2W	T103	https://twitter.com/i/web/status/928912433523167233	IC001GPUQ	lid_unk	lng_unk	n/a
HC0008W30	T103	https://twitter.com/i/web/status/928896517829812224	IC001GPV4	lid_unk	lng_unk	n/a
HC0008W3W	T103	https://twitter.com/i/web/status/928766028342902784	IC001GPVM	lid_unk	lng_unk	n/a
HC0008WN5	T103	https://twitter.com/i/web/status/927681575902310400	IC001GPVZ	lid_unk	lng_unk	n/a
HC0008WQQ	T103	https://twitter.com/i/web/status/926653999079596032	IC001GPW6	lid_unk	lng_unk	n/a
HC0008X03	T103	https://twitter.com/i/web/status/928329343511814146	IC001GPWO	lid_unk	lng_unk	n/a
HC0008X08	T103	https://twitter.com/i/web/status/928309182129991685	IC001GPX1	lid_unk	lng_unk	n/a
HC0008X0V	T103	https://twitter.com/i/web/status/928200191911583744	IC001GPXH	lid_unk	lng_unk	n/a
HC0008X1I	T103	https://twitter.com/i/web/status/928036239722336261	IC001GPXV	lid_unk	lng_unk	n/a
HC0008X2N	T103	https://twitter.com/i/web/status/927561723799797760	IC001GPYG	lid_unk	lng_unk	n/a
HC0008X3P	T103	https://twitter.com/i/web/status/926594874484371456	IC001GO6F	lid_unk	lng_unk	n/a
HC000Q88H	T101	https://www.youtube.com/watch?v=BbyZYgSXdyw.suspect	HC000Q88L	lid_unk	lng_unk	2014-07-17
HC000SM2H	T102	http://www.interpretermag.com/ukraine-liveblog-intense-violence-in-kiev/.suspect	HC000T6JK	lid_unk	lng_unk	2014-02-18
HC000SM2H	T103	http://www.interpretermag.com/ukraine-liveblog-intense-violence-in-kiev/.suspect	HC000T6JK	lid_unk	lng_unk	2014-02-18
IC0011SPO	T101	http://www.parismatch.com/Actu/International/EXCLU-MATCH-Un-camion-vole-pour-transporter-le-systeme-lance-missiles-577289	HC00002YG	lid_unk	lng_unk	2014-07-25
IC0016BF6	T103	https://twitter.com/i/web/status/436440668278624256	IC0016BF8	lid_unk	lng_unk	n/a
IC0016BLN	T101	https://twitter.com/i/web/status/553897383248293888	IC0016BLP	lid_unk	lng_unk	n/a
IC0016BXP	T103	https://twitter.com/i/web/status/568823968439898112	IC0016BXR	lid_unk	lng_unk	n/a
IC0016BZH	T101	https://twitter.com/i/web/status/582499342310866944	IC0016BZJ	lid_unk	lng_unk	n/a
IC0016BZY	T101	https://twitter.com/i/web/status/582511764367110144	IC0016C00	lid_unk	lng_unk	n/a
IC0016CQZ	T101	https://twitter.com/i/web/status/781103866175709185	IC0016CR1	lid_unk	lng_unk	n/a
IC001745Q	T102	https://twitter.com/i/web/status/938760952954179586	IC001745S	lid_unk	lng_unk	n/a
IC0017578	T101	https://twitter.com/i/web/status/939040010988326917	IC001757A	lid_unk	lng_unk	n/a
IC00176BA	T101	https://twitter.com/i/web/status/939210522905468928	IC00176BC	lid_unk	lng_unk	n/a
IC00179QX	T102	https://twitter.com/i/web/status/940213180374159360	IC00179QZ	lid_unk	lng_unk	n/a
IC0017AKG	T102	https://twitter.com/i/web/status/940298426427891712	IC0017AKI	lid_unk	lng_unk	n/a
IC0017AL4	T102	https://twitter.com/i/web/status/940302815523672064	IC0017AL6	lid_unk	lng_unk	n/a
IC0017EDO	T102	https://twitter.com/i/web/status/941328426132299777	IC0017EDQ	lid_unk	lng_unk	n/a
IC0017F0A	T102	https://twitter.com/i/web/status/941431353861660673	IC0017F0C	lid_unk	lng_unk	n/a
IC0017IN1	T103	https://twitter.com/i/web/status/942479145652621312	IC0017IN3	lid_unk	lng_unk	n/a
IC0017IS0	T103	https://twitter.com/i/web/status/942501051558776833	IC0017IS2	lid_unk	lng_unk	n/a
IC0017LK4	T102	https://twitter.com/i/web/status/913657019885899776	IC0017LKM	lid_unk	lng_unk	n/a
IC0017Z19	T103	https://twitter.com/i/web/status/934167399351443461	IC0017Z1T	lid_unk	lng_unk	n/a
IC0017ZHC	T101	https://twitter.com/i/web/status/920971156634652672	IC0017ZHR	lid_unk	lng_unk	n/a
IC00187SS	T103	https://twitter.com/i/web/status/916209996848947200	IC00187T8	lid_unk	lng_unk	n/a
IC0018AZ6	T103	https://twitter.com/i/web/status/914835209358647297	IC0018AZI	lid_unk	lng_unk	n/a
IC0018BZK	T102	https://twitter.com/i/web/status/463575639761895424	IC0018C05	lid_unk	lng_unk	n/a
IC0018C1B	T102	https://twitter.com/i/web/status/463575382319308800	IC0018C1P	lid_unk	lng_unk	n/a
IC0018CDD	T102	https://twitter.com/i/web/status/463310832240427008	IC0018CDS	lid_unk	lng_unk	n/a
IC0018CEY	T101	https://twitter.com/i/web/status/463310399853830144	IC0018CFC	lid_unk	lng_unk	n/a
IC0018DEQ	T102	https://twitter.com/i/web/status/466868951948226560	IC0018DF3	lid_unk	lng_unk	n/a
IC0018DMM	T101	https://twitter.com/i/web/status/826377367916523520	IC0018DN3	lid_unk	lng_unk	n/a
IC0018EGV	T103	https://twitter.com/i/web/status/466336606153355264	IC0018EHD	lid_unk	lng_unk	n/a
IC0018FE9	T103	https://twitter.com/i/web/status/462963921851518977	IC0018FEQ	lid_unk	lng_unk	n/a
IC0018FP6	T103	https://twitter.com/i/web/status/465960114676305920	IC0018FPM	lid_unk	lng_unk	n/a
IC0018FPH	T102	https://twitter.com/i/web/status/462951138552467457	IC0018FQ0	lid_unk	lng_unk	n/a
IC0018FVU	T103	https://twitter.com/i/web/status/465949116833738752	IC0018FW6	lid_unk	lng_unk	n/a
IC0018GK5	T102	https://twitter.com/i/web/status/465844237322698752	IC0018GKQ	lid_unk	lng_unk	n/a
IC0018GM4	T102	https://twitter.com/i/web/status/465843900436201472	IC0018GMK	lid_unk	lng_unk	n/a
IC0018H4S	T103	https://twitter.com/i/web/status/465584154869239808	IC0018H59	lid_unk	lng_unk	n/a
IC0018IM9	T103	https://twitter.com/i/web/status/465481349449932800	IC0018IMS	lid_unk	lng_unk	n/a
IC0018IU0	T103	https://twitter.com/i/web/status/462315316715196419	IC0018IUK	lid_unk	lng_unk	n/a
IC0018IYT	T103	https://twitter.com/i/web/status/462313800293969921	IC0018IZE	lid_unk	lng_unk	n/a
IC0018J5M	T102	https://twitter.com/i/web/status/465477916319830016	IC0018J60	lid_unk	lng_unk	n/a
IC0018K3F	T103	https://twitter.com/i/web/status/460040557491146752	IC0018K3T	lid_unk	lng_unk	n/a
IC0018K7C	T103	https://twitter.com/i/web/status/465238360903397376	IC0018K7V	lid_unk	lng_unk	n/a
IC0018KBC	T103	https://twitter.com/i/web/status/459049721202757632	IC0018KBU	lid_unk	lng_unk	n/a
IC0018KDK	T103	https://twitter.com/i/web/status/459045689386102784	IC0018KE7	lid_unk	lng_unk	n/a
IC0018KIS	T102	https://twitter.com/i/web/status/458955180265209857	IC0018KJ1	lid_unk	lng_unk	n/a
IC0018KKY	T103	https://twitter.com/i/web/status/458953746970865665	IC0018KLG	lid_unk	lng_unk	n/a
IC0018M2O	T103	https://twitter.com/i/web/status/458498541175185408	IC0018M38	lid_unk	lng_unk	n/a
IC0018MMI	T102	https://twitter.com/i/web/status/458319102374060033	IC0018MMW	lid_unk	lng_unk	n/a
IC0018MST	T102	https://twitter.com/i/web/status/458248323624083456	IC0018MT8	lid_unk	lng_unk	n/a
IC0018MTF	T102	https://twitter.com/i/web/status/458248016257122304	IC0018MTZ	lid_unk	lng_unk	n/a
IC0018NCR	T103	https://twitter.com/i/web/status/465110685920555008	IC0018ND5	lid_unk	lng_unk	n/a
IC0018NE1	T102	https://twitter.com/i/web/status/458159599380856832	IC0018NEL	lid_unk	lng_unk	n/a
IC0018NTP	T103	https://twitter.com/i/web/status/937650279570464768	IC0018NU7	lid_unk	lng_unk	n/a
IC0018OAG	T103	https://twitter.com/i/web/status/936529557225586688	IC0018OB1	lid_unk	lng_unk	n/a
IC0018OE1	T103	https://twitter.com/i/web/status/936328387056029696	IC0018OEL	lid_unk	lng_unk	n/a
IC0018OJD	T103	https://twitter.com/i/web/status/936262875672449025	IC0018OJU	lid_unk	lng_unk	n/a
IC0018OVS	T101	https://twitter.com/i/web/status/808994657086636033	IC0018OW8	lid_unk	lng_unk	n/a
IC0018OXC	T101	https://twitter.com/i/web/status/781103733396627460	IC0018OXQ	lid_unk	lng_unk	n/a
IC0018PI5	T102	https://twitter.com/i/web/status/464750058265919488	IC0018PIH	lid_unk	lng_unk	n/a
IC0018POX	T102	https://twitter.com/i/web/status/933776057026711552	IC0018PP1	lid_unk	lng_unk	n/a
IC0018Q69	T103	https://twitter.com/i/web/status/933068978825695232	IC0018Q6M	lid_unk	lng_unk	n/a
IC0018Q72	T102	https://twitter.com/i/web/status/464718601644421120	IC0018Q7D	lid_unk	lng_unk	n/a
IC0018QVE	T103	https://twitter.com/i/web/status/464472313791283201	IC0018QVK	lid_unk	lng_unk	n/a
IC0018QVO	T103	https://twitter.com/i/web/status/464467520645525504	IC0018QVZ	lid_unk	lng_unk	n/a
IC0018TSH	T103	https://twitter.com/i/web/status/490976246202126338	IC0018TST	lid_unk	lng_unk	n/a
IC0018TUW	T101	https://twitter.com/i/web/status/490267044148170752	IC0018TV8	lid_unk	lng_unk	n/a
uid	topic	url	derived_uid	lang_id	lang_manual	content_date
IC0015WVV	T107	http://ruspioner.ru/honest/m/single/4258	HC000T6JI	und	rus	2014-05-17T07:40:00-04:00
IC00163B5	T105	https://tvzvezda.ru/news/vstrane_i_mire/content/201502131528-7yw8.htm	HC000T6IC	rus	rus	2015-02-13T15:28:00-05:00
IC00163BQ	T105	http://jerry24-it.livejournal.com/1830917.html	HC000T6IB	rus	rus	2017-08-29T05:25:30-04:00
IC00163CZ	T105	http://www.mk.ru/politics/2015/01/30/zakharchenko-segodnya-my-zamknuli-kotel-debalcevo.html	HC000T6IA	rus	rus	2015-01-30T00:00:00-05:00
IC00163DQ	T105	https://ria.ru/world/20150215/1047756287.html	HC000T6I8	rus	rus	2015-02-15T02:19:00-05:00
IC00163E5	T105	https://www.yaplakal.com/forum2/st/400/topic1546442.html	HC000T6I4	rus	rus	2017-02-12T12:58:00-05:00
IC00163E7	T105	https://topwar.ru/69410-.html	HC000T6I3	rus	rus	2015-02-20T05:45:00-05:00
IC00163EI	T105	http://gordonua.com/news/war/posol-ssha-payett-ochevidno-chto-peremirie-vokrug-debalcevo-narushili-separatisty-i-rossiyskie-voyska-67114.html	HC000T6I2	rus	rus,ukr	2015-02-17T21:46:00-05:00
IC00163EZ	T105	http://www.mk.ru/politics/2015/02/19/skolko-ukrainskikh-silovikov-pogiblo-pri-debalcevo-podschety-kieva-i-dnr.html	HC000T6I0	rus	rus	2015-02-19T00:00:00-05:00
IC00163G5	T105	http://dok20580.livejournal.com/1615826.html	HC000T6HY	und	rus	2015-02-16T00:00:00-05:00
IC00163GH	T105	http://nv.ua/ukraine/rossiya-perebrosila-pod-debalcevo-bolee-treh-tysyach-chelovek-i-tanki-snbo-32564.html	HC000T6HX	rus	rus	2015-02-03T13:52:00-05:00
IC00163LZ	T106	https://korrespondent.net/ukraine/3900415-ocherednoi-humkonvoi-yz-rf-prybyl-na-donbass	HC000T6HK	rus	rus	2017-10-27T10:46:00-04:00
IC00163SP	T106	http://tass.ru/vneshnyaya-politika/1976465	HC000T6HB	rus	rus	2015-05-18T15:17:00-04:00
IC00163ZC	T106	https://tvrain.ru/news/gumanitarnyj_konvoj_idet_po_territorii_ukrainu_v_soprovozhdenii_separatistov-374399/	HC000T6GT	rus	rus	2017-08-29T00:00:00-04:00
IC001642X	T106	https://infokava.com/7801-gumanitarnyy-konvoy-ot-putina-tanki-uzhe-v-ukraine-oruzhie-esche-v-doroge.html	HC000T6GJ	rus	rus	2014-08-15T00:30:00-04:00
IC00164CR	T105	http://fkiev.com/porazhenie-moskalei-pod-debal-cevo-42079/#axzz4zg4ZFzF0	HC000T6F8	rus	rus	2016-07-06T02:14:00-04:00
IC0015NQK	T107	https://www.5-tv.ru/news/84165/	HC000Q7U1	rus	rus	2014-05-12T15:36:00-04:00
IC0015NXB	T107	https://echo.msk.ru/programs/vech/1314874-echo/	HC000Q7U3	rus	rus	2014-05-11T00:00:00-04:00
IC0015RE3	T106	http://www.aif.ru/society/charity/missiya_donbass_kak_pod_rostovom_gotovili_gumanitarnyy_konvoy	n/a	n/a	rus	n/a
IC0015RKP	T106	https://golosislama.com/news.php?id=24612	n/a	n/a	rus	n/a
IC0015MI9	T106	http://www.osce.org/pc/123093?download=true	HC00038TD	eng	eng	2014-08-28T00:00:00-04:00
IC0015MIB	T106	http://www.osce.org/om/122927	HC00038TE	eng	eng	2014-08-22T00:00:00-04:00
IC0015V3B	T107	https://ria.ru/world/20140512/1007522425.html	HC000T6JJ	und	rus	2014-05-12T20:50:00-04:00
IC0015N8B	T107	https://news.vice.com/article/eastern-ukrainians-vote-for-a-new-uncertain-future-in-rebel-organized-referendum	HC000Q7LX	eng	eng	2013-11-27T00:00:00-05:00
IC0015N8F	T107	http://www.latimes.com/world/europe/la-fg-ukraine-separatist-referendum-20140511-story.html	HC000Q7LY	eng	eng	2014-05-11T17:47:00-04:00
IC0015MGF	T106	https://www.theatlantic.com/photo/2014/08/nato-russian-soldiers-are-now-in-ukraine/100800/#img19	HC00038TC	eng	eng,ukr	2014-08-28T00:00:00-04:00
IC0015N9H	T107	https://vesti-ukr.com/donbass/51063-referendum-na-donbasse-hronika-sobytij	HC000Q7ZG	rus	rus	2014-05-11T08:12:00-04:00
IC0015NAF	T105	https://www.rferl.org/a/cybersleuthing-group-evidence-proves-russian-role-in-ukraine-war/27539447.html	HC000Q7RN	eng	eng	2016-02-08T19:00:00-05:00
IC0015MEL	T106	https://www.theatlantic.com/photo/2014/08/nato-russian-soldiers-are-now-in-ukraine/100800/#img18	HC000Q7OA	eng	eng	2014-08-28T00:00:00-04:00
IC0015RLW	T106	https://soundcloud.com/radio-vesti/50a-1	n/a	n/a	rus,ukr	n/a
IC0015NE3	T107	https://tvzvezda.ru/news/vstrane_i_mire/content/201710221727-7o5c.htm	HC000Q7U0	rus	rus	2017-10-22T17:26:00-04:00
IC0015NFJ	T107	http://peremogi.livejournal.com/16125567.html	HC000Q7UO	rus	rus	2016-02-08T12:14:54-05:00
IC0015NGF	T107	http://www.odnako.org/blogs/referendum-na-donbasse-hronika/	HC000Q7T8	rus	rus	2014-05-11T00:00:00-04:00
IC0015RMO	T107	https://www.youtube.com/watch?v=byEb86ziVa0	IC0015RMR	rus	rus	2014-05-11T00:00:00-04:00
IC0015QXJ	T105	https://www.yaplakal.com/forum1/topic1039023.html	HC000Q7SM	rus	rus	2015-02-15T16:00:00-05:00
IC0015R7T	T106	http://news.bigmir.net/ukraine/876365-Ukrainskie-pogranichniki-rasskazali--chto-vezli-v-rossijskom--gumkonvoe-	HC000Q7OD	rus	rus	2015-04-29T00:00:00-04:00
IC0015RMV	T107	https://www.segodnya.ua/politics/pnews/chto-zhdet-vostok-posle-referenduma-518689.html	HC000Q7TY	rus	rus	2014-05-08T07:00:00-04:00
IC0015SN3	T107	http://www.cnn.com/2014/05/07/world/europe/ukraine-crisis/index.html	HC000Q7M8	eng	eng	2014-05-07T00:00:00-04:00
IC0015SWP	T107	https://www.irishtimes.com/news/world/europe/long-queues-form-at-ukraine-referendum-polling-stations-1.1791160	HC000Q7M9	eng	eng	2014-05-11T09:05:00-04:00
IC0015LMB	T105	https://themoscowtimes.com/articles/debaltseve-was-fatal-flaw-in-minsk-agreement-on-ukraine-44043	HC000030A	eng	eng	2015-02-18T00:00:00-05:00
IC0015S3W	T107	https://www.youtube.com/watch?v=FMkxdvKIEPM	IC0015S3Y	eng	eng,ukr	2014-05-12T00:00:00-04:00
IC0015O2F	T107	http://kramola-info.livejournal.com/120449.html	HC000Q7US	rus	rus	2014-05-11T17:27:00-04:00
IC0015O2R	T107	http://www.bolshoyvopros.ru/questions/956002-chem-zakonchilsja-referendum-po-jugo-vostoku-ukrainy-donbass-11-05-2014.html	HC000Q7UE	rus	rus	2017-11-27T13:48:23-05:00
IC0015O28	T107	https://www.youtube.com/watch?v=xOlP31wFy1s	IC0015O2A	und	rus	2014-05-12T00:00:00-04:00
IC0015OIC	T105	http://www.eubulletin.com/4109-eu-russia-blame-game-debaltseve-fighting-clear-violation-of-ceasefire.html	HC000Q7RO	eng	eng	2015-02-20T00:00:00-05:00
IC0015OMA	T105	https://voxukraine.org/2014/10/17/minsk-protocol-is-a-big-failure/	HC000Q7RP	eng	eng	2014-10-17T00:00:00-04:00
IC0015ONF	T107	http://korrespondent.net/ukraine/politics/3361134-referendum-11-maia-v-donetske-y-luhanske-vse-sobytyia	HC000Q7TM	rus	rus	2014-05-11T16:47:00-04:00
IC0015LIU	T105	https://www.rt.com/news/232391-military-twitter-russia-ukraine/	HC00038SD	eng	eng	2015-02-14T19:48:00-05:00
IC0015O21	T107	https://www.youtube.com/watch?v=vsUAYAx08Uk	IC0015O24	rus	rus	2014-05-11T00:00:00-04:00
IC0015PPQ	T107	http://carnegie.ru/2016/04/12/ru-pub-63295	HC000Q7U9	rus	rus	2016-04-12T00:00:00-04:00
IC0015Q7A	T105	http://www.tvc.ru/news/show/id/61754	HC000Q7SC	rus	rus	2015-02-17T17:42:00-05:00
IC0015Q86	T105	http://foreignpolicy.com/2015/02/18/after-debaltseve-what-comes-next-in-the-fight-for-eastern-ukraine-putin-poroshenko/	HC000Q7RT	eng	eng	2017-11-27T13:48:25-05:00
IC0015Q8N	T107	http://interfax.com.ua/news/political/204357.html	HC000Q7TR	rus	rus	2014-05-12T11:20:00-04:00
IC0015Q8U	T105	https://www.infowars.com/the-u-s-backed-government-in-ukraine-is-starting-to-lose-the-civil-war/	HC000Q7RU	eng	eng	2015-02-20T00:00:00-05:00
IC0015QBT	T105	http://www.newsweek.com/fighting-rages-run-ukraine-ceasefire-306560	HC000Q7RV	eng	eng	2015-02-13T07:42:00-05:00
IC0015QCS	T107	https://vesti-ukr.com/donbass/51340-dnr-oficialno-poprosila-rossiju-prinjat-ee-v-sostav-rf	HC000Q7TS	und	rus	2014-05-12T18:22:00-04:00
IC0015QCX	T107	https://www.golos-ameriki.ru/a/russia-recognized-the-results-of-the-referendum-in-eastern-ukraine/1912897.html	HC000Q7TT	rus	rus	2014-05-12T19:34:00-04:00
IC0015QD5	T107	https://www.kommersant.ru/doc/3246659	HC000Q7TU	rus	rus	2017-03-17T14:37:00-04:00
IC0015QF4	T107	http://www.mk.ru/politics/2015/02/12/izza-chego-glavy-dnr-i-lnr-otkazyvalis-podpisyvat-mirnoe-soglashenie.html	HC000Q7TV	rus	rus	2015-02-12T00:00:00-05:00
IC0015QG4	T107	https://www.nakanune.ru/articles/112877/	HC000Q7UU	rus	rus	2017-05-11T14:23:00-04:00
IC0015QGI	T107	http://replyua.net/news/79509-zlye-i-obizhennye-kazanskiy-o-nastroeniyah-sredi-zhiteley-okkupirovannogo-donbassa.html	HC000Q7TW	rus	rus	2017-10-30T08:26:00-04:00
IC0015QGO	T107	https://apostrophe.ua/article/society/accidents/2017-10-29/na-donbasse-nenavidyat-dnr-lnr-a-naschet-lyubvi-k-ukraine-nujno-byit-realistami---jurnalist-denis-kazanskiy/15215	HC000Q7UB	rus	rus	2017-10-29T12:11:00-04:00
IC0015QH3	T107	https://www.segodnya.ua/regions/donetsk/poroshenko-mir-ne-priznaet-rezultatov-psevdoreferendumov-519457.html	HC000Q7TX	und	rus	2014-05-11T15:15:00-04:00
IC0015QMU	T105	https://www.yaplakal.com/forum7/topic1039008.html	HC000Q7SK	rus	rus	2015-02-15T15:41:00-05:00
IC0015QMW	T105	https://www.novorosinform.org/news/22899	HC000Q7S4	rus	rus	2015-02-14T17:15:00-05:00
IC0015POG	T105	http://www.cnn.com/2015/02/18/europe/gallery/ukraine-debaltseve/index.html	n/a	n/a	eng	n/a
IC0015PQ0	T107	https://www.youtube.com/watch?v=fTEan4Kd-gg	IC0015PQ3	rus	rus	2016-07-15T00:00:00-04:00
IC0015QBG	T107	https://soundcloud.com/hromadske-radio/ztnbfgahgfy3	n/a	n/a	rus	n/a
IC0015QFX	T107	https://www.youtube.com/watch?v=rxqzfb1vSuk	IC0015QFZ	rus	rus	2014-05-07T00:00:00-04:00
IC0015QMQ	T105	https://rutube.ru/video/4fa940470c62ea5adb54be43589ea080/	n/a	n/a	rus	n/a
IC0015RSD	T106	https://tvrain.ru/teleshow/here_and_now/krasnyj_krest_dozhdju_gumanitarnaja_pomosch_ot_rossii_ukraine_cherez_nas_vozmozhna_tolko_na_nashih_uslovijah_i_pochemu_v_kieve_bojatsja_gumanitarnogo_vtorzhenija-373823/	HC000Q7L1	rus	rus	2017-08-10T00:00:00-04:00
