q1	q2	similarity
P1478	Q189290	0.0
P1478	Q189760	0.18096402265
P1478	Q190512	0.01023069105
P1478	Q192283	0.05755303235
P1478	Q19267880	0.01233591905
P1478	Q192852	0.0
P1478	Q192995	0.0
P1478	Q1930187	0.0
P1478	Q193078	0.03681545245
P1478	Q1933595	0.0512477072
P1478	Q193432	0.0
P1478	Q19357312	0.14415446185
P1478	Q19571328	0.0
P1478	Q1964968	0.1386608947
P1478	Q19772737	0.0
P1478	Q19799	0.012144659399999999
P1478	Q201948	0.0
P1478	Q2057971	0.0415778446
P1478	Q205895	0.01748551535
P1478	Q208281	0.012360812
P1478	Q208383	0.03357130385
P1478	Q21004260	0.0
P1478	Q210603	0.0
P1478	Q21170798	0.0
P1478	Q213441	0.01512808375
P1478	Q215627	0.0
P1478	Q216353	0.07727085185
P1478	Q21651837	0.0
P1478	Q2221906	0.0556100451
P1478	Q222405	0.0139767896
P1478	Q22445448	0.0854376319
P1478	Q2252077	0.0
P1478	Q22667	0.039318938
P1478	Q2285706	0.0
P1478	Q23700466	0.0
P1478	Q2380335	0.03679409555
P1478	Q23841	0.0
P1478	Q243249	0.01186818555
P1478	Q245065	0.0
P1478	Q24887418	0.0
P1478	Q249556	0.04063599935
P1478	Q26398	0.05062227415
P1478	Q26540	0.0139642502
P1478	Q2671652	0.0
P1478	Q269949	0.038837698950000006
P1478	Q27096213	0.0
P1478	Q27096235	0.02043901485
P1478	Q2727213	0.05430719095
P1478	Q272730	0.0
P1478	Q2742167	0.06212665815
P1478	Q2826767	0.0
P1478	Q2827815	0.03523700155
P1478	Q2855502	0.0
P1478	Q2875704	0.0139857586
P1478	Q28777323	0.03661491525
P1478	Q2916183	0.0
P1478	Q30185	0.06782226025
P1478	Q3075355	0.0
P1478	Q319608	0.1617473069
P1478	Q3216918	0.0126528257
P1478	Q321839	0.06857365139999999
P1478	Q3237993	0.03330176245
P1478	Q3241045	0.062226824050000004
P1478	Q3265221	0.03923037535
P1478	Q327000	0.1771994326
P1478	Q327245	0.0
P1478	Q327333	0.0
P1478	Q327541	0.05277446755
P1478	Q335778	0.014841663549999998
P1478	Q3406566	0.053840566050000004
P1478	Q34486	0.01303314265
P1478	Q3537603	0.0421923035
P1478	Q35872	0.014064580200000001
P1478	Q3625549	0.0
P1478	Q3639228	0.01233462295
P1478	Q3739104	0.033233573
P1478	Q3769366	0.0
P1478	Q384593	0.0
P1478	Q3914	0.01687571585
P1478	Q392326	0.012234803450000001
P1478	Q39397	0.01247658145
P1478	Q3947	0.01677722815
P1478	Q3966286	0.0
P1478	Q4	0.0
P1478	Q4006	0.29056421400000004
P1478	Q41176	0.0181410565
P1478	Q41291	0.01366522435
P1478	Q41487	0.0
P1478	Q42240	0.0
P1478	Q42889	0.01615160285
P1478	Q42918	0.0
P1478	Q43109	0.15229517245000002
P1478	Q43193	0.0131803419
P1478	Q43229	0.0
P1478	Q4389307	0.0126697692
P1478	Q452440	0.0
P1478	Q45382	0.05398321885
P1478	Q464643	0.05069114025
P1478	Q466704	0.01204909605
P1478	Q467011	0.0
P1478	Q46737	0.0
P1478	Q47064	0.0
P1478	Q47461344	0.0207188089
P1478	Q47988	0.14628420749999999
P1478	Q481609	0.0
P1478	Q4830453	0.0540445859
P1478	Q48352	0.0
P1478	Q483610	0.0
P1478	Q484000	0.012758352
P1478	Q484652	0.0
P1478	Q4936952	0.01736284155
P1478	Q50384157	0.0
P1478	Q5107	0.01298121285
P1478	Q515	0.044319714600000004
P1478	Q51591359	0.0
P1478	Q52161698	0.0
P1478	Q532	0.05140505075
P1478	Q53706	0.0529906892
P1478	Q545861	0.05139546539999999
P1478	Q55488	0.015493812749999999
P1478	Q55942755	0.0295755994
P1478	Q56061	0.053195211
P1478	Q5638	0.0135585046
P1478	Q567303	0.0
P1478	Q574258	0.0
P1478	Q60528603	0.0
P1478	Q61509	0.06345349735
P1478	Q621695	0.0
P1478	Q62447	0.01535376045
P1478	Q6256	0.04375251425
P1478	Q637703	0.0132523831
P1478	Q64418	0.0139759121
P1478	Q649416	0.0
P1478	Q6498663	0.0
P1478	Q6657015	0.01378895075
P1478	Q693464	0.014205379150000001
P1478	Q702269	0.0
P1478	Q702492	0.04760634805
P1478	Q707482	0.1594031801
P1478	Q7188	0.0
P1478	Q7210356	0.0
P1478	Q7278	0.0449153893
P1478	Q728	0.0152156403
P1478	Q72857065	0.0
P1478	Q729	0.0
P1478	Q732717	0.0
P1478	Q74948922	0.0
P1478	Q756	0.0
P1478	Q7685924	0.0
P1478	Q7748	0.07218048965
P1478	Q783794	0.0
P1478	Q79007	0.04759933085
P1478	Q791801	0.0
P1478	Q7942161	0.0321078974
P1478	Q8016240	0.15387094695
P1478	Q808	0.035009956
P1478	Q809910	0.0115093801
P1478	Q81103	0.0129573764
P1478	Q811430	0.0196739407
P1478	Q811979	0.019187145399999998
P1478	Q815758	0.03322436295
P1478	Q81715	0.01237095935
P1478	Q8205328	0.0214376841
P1478	Q82069695	0.0303425503
P1478	Q8242560	0.0
P1478	Q826745	0.0
P1478	Q82794	0.0
P1478	Q82955	0.0
P1478	Q83267	0.060279275199999996
P1478	Q83307	0.0
P1478	Q83620	0.0484804326
P1478	Q8386	0.0154865691
P1478	Q841236	0.14427162825
P1478	Q8473	0.0
P1478	Q870	0.038633837600000005
P1478	Q88871664	0.01467498855
P1478	Q891854	0.13770227634999999
P1478	Q901	0.0
P1478	Q905151	0.0126160678
P1478	Q913345	0.0107934183
P1478	Q9150205	0.01117360525
P1478	Q9352089	0.0
P1478	Q937228	0.057589393600000004
P1478	Q974850	0.01281184705
P1478	Q98398200	0.0
P1478	Q988108	0.046722415249999996
P1552	P108	0.3658606844
P1552	P1107	0.6482297482
P1552	P1114	0.68257191695
P1552	P112	0.375471353
P1552	P127	0.354334799
P1552	P1336	0.3417996604
P1552	P1387	0.3742894657
P1552	P1416	0.38500333165
P1552	P1478	0.3654413892
P1552	P159	0.375471353
P1552	P17	0.6048668813
P1552	P172	0.3763869099
P1552	P2067	0.33653273095
P1552	P27	0.63610520375
P1552	P276	0.58993306445
P1552	P3342	0.39461906905
P1552	P35	0.35696027705
P1552	P355	0.3462556939
P1552	P361	0.5974402185000001
P1552	P3828	0.6418867517
P1552	P39	0.3658606844
P1552	P463	0.37312073685
P1552	P488	0.375471353
P1552	P511	0.3658606844
P1552	P551	0.34801762145000004
P1552	P6	0.35696027705
P1552	P859	0.3238526221
P1552	Q1021645	0.043748327000000004
P1552	Q10273457	0.0
P1552	Q1048835	0.0
P1552	Q10553309	0.0
P1552	Q1058795	0.012863917550000001
P1552	Q107711	0.0
P1552	Q10876	0.0
P1552	Q1092499	0.0
P1552	Q11024	0.07055216765
P1552	Q11028	0.09802643915
P1552	Q11398090	0.0
P1552	Q11436	0.01463312855
P1552	Q11446	0.0155158531
P1552	Q1145328	0.029697694950000002
P1552	Q11499147	0.0
P1552	Q11499267	0.0346797393
P1552	Q11563	0.0506652936
P1552	Q1174599	0.0
P1552	Q11822042	0.0401512222
P1552	Q1184840	0.0143939262
P1552	Q1194773	0.014069484149999999
P1552	Q11974939	0.04408369685
P1552	Q12136	0.04041651615
P1552	Q121998	0.03949691605
P1552	Q12280	0.04297427715
P1552	Q1229765	0.015589098249999999
P1552	Q123705	0.047679241000000004
P1552	Q1244442	0.0147451269
P1552	Q124757	0.0
P1552	Q1251441	0.0
P1552	Q12518	0.01524208
P1552	Q127197	0.0129737447
P1552	Q127771	0.0130663796
P1552	Q12796	0.01370441645
P1552	Q12876	0.037093429299999994
P1552	Q12909644	0.040762338349999996
P1552	Q1292279	0.053904577849999996
P1552	Q1307347	0.05588485905
P1552	Q131257	0.01551523175
P1552	Q132050	0.0619652529
P1552	Q13226383	0.0189963097
P1552	Q13235160	0.0
P1552	Q1333024	0.01418064955
P1552	Q1339847	0.0361566095
P1552	Q13402009	0.0396389804
P1552	Q134808	0.0126157097
P1552	Q1351647	0.0
P1552	Q1355821	0.0
P1552	Q1360677	0.0
P1552	Q1368	0.01434754075
P1552	Q1399332	0.0
P1552	Q1403016	0.0
P1552	Q1414937	0.0
P1552	Q1420	0.01421810655
P1552	Q1445518	0.01260032595
P1552	Q1454723	0.12358046385
P1552	Q14660	0.17073207904999999
P1552	Q1472062	0.0
P1552	Q15265344	0.015611674649999999
P1552	Q15290	0.05190047885
P1552	Q153936	0.0
P1552	Q15401930	0.021070084700000002
P1552	Q15618781	0.01509328425
P1552	Q15621286	0.020626709700000002
P1552	Q1566976	0.012742199400000001
P1552	Q15911314	0.0
P1552	Q1595418	0.033055543699999995
P1552	Q161524	0.01356692315
P1552	Q16189212	0.05062552895
P1552	Q16334295	0.0
P1552	Q16515105	0.0
P1552	Q165950	0.051866984850000006
P1552	Q166231	0.034282884050000004
P1552	Q1663054	0.0
P1552	Q16678266	0.0
P1552	Q16686022	0.01958040245
P1552	Q167037	0.0
P1552	Q167096	0.01032789655
P1552	Q1673189	0.0
P1552	Q16831714	0.0149120929
P1552	Q168983	0.038033104150000004
P1552	Q169872	0.03945311005
P1552	Q170028	0.0365304282
P1552	Q170173	0.0127311161
P1552	Q17149090	0.0
P1552	Q1717246	0.0
P1552	Q17200001	0.0
P1552	Q17221	0.0
P1552	Q17334923	0.0
P1552	Q174583	0.01269466025
P1552	Q174782	0.0412389084
P1552	Q175111	0.0329432118
P1552	Q175331	0.0
P1552	Q1760704	0.0
P1552	Q177597	0.01438399555
P1552	Q177719	0.0
P1552	Q17781833	0.0
P1552	Q178197	0.0
P1552	Q178561	0.040772752599999997
P1552	Q1788992	0.0
P1552	Q179057	0.03955458815
P1552	Q179661	0.057879764400000006
P1552	Q184613	0.01227998265
P1552	Q185785	0.0138016801
P1552	Q18643213	0.01599813415
P1552	Q18691599	0.01616183795
P1552	Q187939	0.0
P1552	Q188869	0.0
P1552	Q189290	0.0
P1552	Q189760	0.1800139788
P1552	Q190512	0.01020475695
P1552	Q192283	0.0570335794
P1552	Q19267880	0.0122590579
P1552	Q192852	0.0
P1552	Q192995	0.0
P1552	Q1930187	0.0
P1552	Q193078	0.03667876905
P1552	Q193181	0.0
P1552	Q1933595	0.051055276399999995
P1552	Q193432	0.0
P1552	Q19357312	0.1424334162
P1552	Q19571328	0.0
P1552	Q1964968	0.1373748348
P1552	Q19772737	0.0
P1552	Q19799	0.0120775038
P1552	Q201948	0.0
P1552	Q2057971	0.041408916399999995
P1552	Q205895	0.01721563685
P1552	Q208281	0.0122630661
P1552	Q208383	0.03335785615
P1552	Q21004260	0.0
P1552	Q210603	0.0
P1552	Q21170798	0.0
P1552	Q213441	0.01499662365
P1552	Q215627	0.0
P1552	Q216353	0.075842745
P1552	Q21651837	0.0
P1552	Q2221906	0.05514270565
P1552	Q222405	0.013823535999999999
P1552	Q22445448	0.08273470415
P1552	Q2252077	0.0
P1552	Q22667	0.03901277265
P1552	Q2285706	0.0
P1552	Q23700466	0.0
P1552	Q2380335	0.03653287675
P1552	Q23841	0.0
P1552	Q24060765	0.013490239499999999
P1552	Q243249	0.01182780055
P1552	Q245065	0.0
P1552	Q24887418	0.0
P1552	Q249556	0.040226630400000005
P1552	Q26398	0.05018371295
P1552	Q26540	0.013871751
P1552	Q2671652	0.0
P1552	Q269949	0.03860384395
P1552	Q27096213	0.0
P1552	Q27096235	0.02005543575
P1552	Q2727213	0.05403760575
P1552	Q272730	0.0
P1552	Q2742167	0.06161648385
P1552	Q2826767	0.0
P1552	Q2827815	0.03493469855
P1552	Q2855502	0.0
P1552	Q2875704	0.0139023881
P1552	Q28777323	0.036314198150000004
P1552	Q2916183	0.0
P1552	Q30185	0.0674227731
P1552	Q3030248	0.0
P1552	Q3075355	0.0
P1552	Q319608	0.1600257172
P1552	Q3216918	0.012547917950000001
P1552	Q321839	0.0681370231
P1552	Q3237993	0.033129859649999996
P1552	Q3241045	0.061708664350000005
P1552	Q3265221	0.0388869265
P1552	Q327000	0.17534464715
P1552	Q327245	0.0
P1552	Q327333	0.0
P1552	Q327541	0.0525251776
P1552	Q335778	0.01462072825
P1552	Q3406566	0.05327096665
P1552	Q34394	0.06599929435
P1552	Q34486	0.012964827949999999
P1552	Q3537603	0.04180512145
P1552	Q35872	0.01398485855
P1552	Q3625549	0.0
P1552	Q3639228	0.0121942167
P1552	Q3739104	0.03283494745
P1552	Q3769366	0.0
P1552	Q384593	0.0
P1552	Q3914	0.0167299187
P1552	Q392326	0.0121378735
P1552	Q39397	0.0123759571
P1552	Q3947	0.0166309564
P1552	Q3966286	0.0
P1552	Q4	0.0
P1552	Q4006	0.28933618825
P1552	Q41176	0.01796337255
P1552	Q41291	0.0135568322
P1552	Q41487	0.0
P1552	Q42240	0.0
P1552	Q42889	0.01602821825
P1552	Q42918	0.0
P1552	Q43109	0.1515379846
P1552	Q43193	0.0130736319
P1552	Q43229	0.0
P1552	Q4389307	0.01252252085
P1552	Q452440	0.0
P1552	Q45382	0.0537577749
P1552	Q464643	0.0504718267
P1552	Q466704	0.0120055211
P1552	Q467011	0.0
P1552	Q46737	0.0
P1552	Q47064	0.0
P1552	Q47461344	0.0203384427
P1552	Q47988	0.14544071535
P1552	Q481609	0.0
P1552	Q4830453	0.053024878649999996
P1552	Q48352	0.0
P1552	Q483610	0.0
P1552	Q484000	0.0126783955
P1552	Q484652	0.0
P1552	Q4936952	0.0172464594
P1552	Q50384157	0.0
P1552	Q5107	0.0127986275
P1552	Q515	0.043894982900000004
P1552	Q51591359	0.0
P1552	Q52161698	0.0
P1552	Q532	0.050878337399999994
P1552	Q53706	0.05275457665
P1552	Q545861	0.05095144359999999
P1552	Q55488	0.01541122925
P1552	Q55942755	0.0295072265
P1552	Q56061	0.0525738764
P1552	Q5638	0.0134617268
P1552	Q567303	0.0
P1552	Q574258	0.0
P1552	Q57699905	0.054180791049999996
P1552	Q60528603	0.0
P1552	Q61509	0.0626974833
P1552	Q621695	0.0
P1552	Q62447	0.0152367718
P1552	Q6256	0.0430363141
P1552	Q637703	0.0129657175
P1552	Q64418	0.0138318387
P1552	Q649416	0.0
P1552	Q6498663	0.0
P1552	Q65560376	0.0354487557
P1552	Q6657015	0.013572226900000001
P1552	Q66869562	0.0100821249
P1552	Q690140	0.0
P1552	Q693464	0.014110895350000001
P1552	Q702269	0.0
P1552	Q702492	0.0469626703
P1552	Q707482	0.15811332930000002
P1552	Q7188	0.0
P1552	Q7210356	0.0
P1552	Q7278	0.0443251576
P1552	Q728	0.015010984949999999
P1552	Q72857065	0.0
P1552	Q729	0.0
P1552	Q732717	0.0
P1552	Q74948922	0.0
P1552	Q756	0.0
P1552	Q7685924	0.0
P1552	Q7748	0.0708991631
P1552	Q783794	0.0
P1552	Q79007	0.047320817700000004
P1552	Q791801	0.0
P1552	Q7942161	0.03187062305
P1552	Q8016240	0.1531916832
P1552	Q808	0.0348396911
P1552	Q809910	0.0113875786
P1552	Q81103	0.0128660743
P1552	Q811430	0.0193510546
P1552	Q811979	0.0189389814
P1552	Q815758	0.03302024185
P1552	Q81715	0.01220843255
P1552	Q8205328	0.0210182171
P1552	Q82069695	0.03023344585
P1552	Q8242560	0.0
P1552	Q826745	0.0
P1552	Q82794	0.0
P1552	Q82955	0.0
P1552	Q83267	0.059967200400000004
P1552	Q83307	0.0
P1552	Q83620	0.0481779657
P1552	Q8386	0.01522904795
P1552	Q841236	0.14319221365
P1552	Q8473	0.0
P1552	Q870	0.03847667785
P1552	Q88871664	0.0144632856
P1552	Q891854	0.13748779954999998
P1552	Q901	0.0
P1552	Q905151	0.012383543399999999
P1552	Q913345	0.0107265563
P1552	Q9150205	0.01106893455
P1552	Q9352089	0.0
P1552	Q937228	0.056839172550000004
P1552	Q974850	0.0127584237
P1552	Q98398200	0.0
P1552	Q988108	0.0461891325
P159	P108	0.5451362082
P159	P1416	0.59546499135
P159	P1552	0.375471353
P159	P17	0.3568260339
P159	P27	0.5261579802999999
P159	P276	0.34825853395
P159	P35	0.6268138695500001
P159	P355	0.5932109051000001
P159	P3828	0.3787174419
P159	P39	0.5451362082
P159	P463	0.5639245504999999
P159	P488	0.6871701975
P159	P551	0.5004410029999999
P159	Q10553309	0.0
P159	Q107711	0.0
P159	Q11024	0.0715934077
P159	Q11398090	0.0
P159	Q11974939	0.04463776075
P159	Q12136	0.040661484500000004
P159	Q1339847	0.03853411655
P159	Q134808	0.0128179763
P159	Q1472062	0.0
P159	Q15265344	0.01611306235
P159	Q15290	0.05388835385
P159	Q15401930	0.02224746135
P159	Q15621286	0.021714840300000003
P159	Q1595418	0.0336229558
P159	Q161524	0.01416704825
P159	Q166231	0.034471185300000005
P159	Q1663054	0.0
P159	Q16686022	0.020626986049999997
P159	Q1717246	0.0
P159	Q17221	0.0
P159	Q17781833	0.0
P159	Q189290	0.0
P159	Q192283	0.0582881204
P159	Q21170798	0.0
P159	Q215627	0.0
P159	Q216353	0.07944897405
P159	Q22445448	0.0898772942
P159	Q2285706	0.0
P159	Q23841	0.0
P159	Q26398	0.0512373221
P159	Q27096213	0.0
P159	Q27096235	0.0210796062
P159	Q2826767	0.0
P159	Q3030248	0.0
P159	Q3241045	0.06295998025
P159	Q3265221	0.039725838400000005
P159	Q327333	0.0
P159	Q34394	0.06815964525
P159	Q41176	0.018411641899999998
P159	Q42240	0.0
P159	Q43229	0.0
P159	Q484652	0.0
P159	Q4936952	0.01753379345
P159	Q515	0.0449416045
P159	Q56061	0.0541338904
P159	Q567303	0.0
P159	Q60528603	0.0
P159	Q61509	0.06454839080000001
P159	Q6256	0.0448491985
P159	Q6657015	0.014125684650000001
P159	Q66869562	0.010107406199999999
P159	Q690140	0.0
P159	Q702492	0.04858195105
P159	Q7278	0.0458029725
P159	Q728	0.0155317123
P159	Q72857065	0.0
P159	Q791801	0.0
P159	Q82069695	0.03049127855
P159	Q8242560	0.0
P159	Q82955	0.0
P159	Q83307	0.0
P159	Q8473	0.0
P159	Q901	0.0
P159	Q937228	0.058743515450000006
P17	P108	0.5728404438
P17	P1107	0.5235672336
P17	P1114	0.63925374705
P17	P1416	0.36376898525
P17	P1478	0.34936377865
P17	P1552	0.6048668813
P17	P159	0.3568260339
P17	P2067	0.3957875855
P17	P27	0.6045668868
P17	P276	0.6892631304500001
P17	P35	0.34292469055
P17	P355	0.47366690200000006
P17	P3828	0.60897082855
P17	P39	0.5728404438
P17	P463	0.5818018435500001
P17	P488	0.3568260339
P17	P511	0.5728404438
P17	P551	0.53270290255
P17	P6	0.34292469055
P17	P710	0.59146541905
P17	P859	0.31658844350000004
P17	Q10553309	0.0
P17	Q1058795	0.01267608945
P17	Q107711	0.0
P17	Q10876	0.0
P17	Q11024	0.0695957155
P17	Q11028	0.09210873115
P17	Q11398090	0.0
P17	Q11563	0.0484135035
P17	Q11974939	0.04357963335
P17	Q12136	0.0401781642
P17	Q1244442	0.014426807900000001
P17	Q1292279	0.05346648355
P17	Q1339847	0.03438810015
P17	Q134808	0.012438031950000001
P17	Q1472062	0.0
P17	Q15265344	0.015223923649999999
P17	Q15290	0.0501991678
P17	Q15401930	0.020304536300000002
P17	Q15621286	0.01990587765
P17	Q1595418	0.03254055365
P17	Q161524	0.0131172688
P17	Q16334295	0.0
P17	Q166231	0.034096567450000004
P17	Q1663054	0.0
P17	Q16686022	0.0188808299
P17	Q167037	0.0
P17	Q169872	0.039114466099999995
P17	Q1717246	0.0
P17	Q17221	0.0
P17	Q177719	0.0
P17	Q17781833	0.0
P17	Q179661	0.0570250528
P17	Q18691599	0.0157157153
P17	Q189290	0.0
P17	Q192283	0.05590212435
P17	Q1930187	0.0
P17	Q193078	0.03636929535
P17	Q193181	0.0
P17	Q2057971	0.0410311399
P17	Q21170798	0.0
P17	Q213441	0.014726838150000001
P17	Q215627	0.0
P17	Q216353	0.0730094365
P17	Q22445448	0.07780088865
P17	Q2285706	0.0
P17	Q23841	0.0
P17	Q24060765	0.0132280944
P17	Q245065	0.0
P17	Q26398	0.04921697855
P17	Q27096213	0.0
P17	Q27096235	0.01936745405
P17	Q2826767	0.0
P17	Q3030248	0.0
P17	Q3241045	0.0605798202
P17	Q3265221	0.03815728085
P17	Q327245	0.0
P17	Q327333	0.0
P17	Q34394	0.06416998445
P17	Q3625549	0.0
P17	Q3739104	0.031999015400000004
P17	Q3947	0.0163340207
P17	Q4	0.0
P17	Q41176	0.017610214949999998
P17	Q42240	0.0
P17	Q42889	0.015773424549999998
P17	Q42918	0.0
P17	Q43229	0.0
P17	Q481609	0.0
P17	Q484652	0.0
P17	Q4936952	0.0170047797
P17	Q515	0.0430094536
P17	Q56061	0.0513271496
P17	Q5638	0.01325736725
P17	Q567303	0.0
P17	Q57699905	0.05314375065
P17	Q60528603	0.0
P17	Q61509	0.061099322250000004
P17	Q6256	0.04162203865
P17	Q65560376	0.03466306225
P17	Q6657015	0.0131514631
P17	Q66869562	0.010056232949999999
P17	Q690140	0.0
P17	Q7278	0.043134252299999995
P17	Q728	0.014610872799999999
P17	Q72857065	0.0
P17	Q729	0.0
P17	Q791801	0.0
P17	Q808	0.0344591096
P17	Q82069695	0.0299834565
P17	Q8242560	0.0
P17	Q826745	0.0
P17	Q82794	0.0
P17	Q82955	0.0
P17	Q83307	0.0
P17	Q8434	0.061230312499999995
P17	Q8473	0.0
P17	Q901	0.0
P17	Q937228	0.05536574725
P17	Q988108	0.045101659
P2067	P1114	0.3497428307
P2067	P1478	0.34096256195
P2067	P1552	0.33653273095
P2067	P17	0.3957875855
P2067	P355	0.47479470009999997
P2067	Q11028	0.0894631642
P2067	Q11563	0.0473658957
P2067	Q11974939	0.043300363599999996
P2067	Q12136	0.04003918645
P2067	Q15290	0.0492972942
P2067	Q15621286	0.019581499600000003
P2067	Q167037	0.0
P2067	Q169872	0.038921251
P2067	Q1717246	0.0
P2067	Q179661	0.05654403315
P2067	Q193078	0.03619167525
P2067	Q2057971	0.0408172155
P2067	Q215627	0.0
P2067	Q216353	0.07159267529999999
P2067	Q22445448	0.07552540095
P2067	Q245065	0.0
P2067	Q327333	0.0
P2067	Q3739104	0.03155679885
P2067	Q41176	0.01743330315
P2067	Q42240	0.0
P2067	Q4936952	0.01687821385
P2067	Q515	0.042543797200000004
P2067	Q567303	0.0
P2067	Q61509	0.0602468066
P2067	Q6256	0.0409181373
P2067	Q6657015	0.012945527250000002
P2067	Q791801	0.0
P2067	Q82069695	0.0298380918
P27	P108	0.5696053076500001
P27	P1416	0.54428210265
P27	P1478	0.36524025235
P27	P1552	0.63610520375
P27	P159	0.5261579802999999
P27	P17	0.6045668868
P27	P276	0.5896725405500001
P27	P35	0.4909474547
P27	P355	0.4705777597
P27	P3828	0.64147693175
P27	P39	0.5696053076500001
P27	P463	0.5216877864
P27	P488	0.5261579802999999
P27	P551	0.52740949895
P27	P6	0.4909474547
P27	P710	0.7152259284
P27	Q10553309	0.0
P27	Q107711	0.0
P27	Q11024	0.07054069575
P27	Q11028	0.0979443106
P27	Q11398090	0.0
P27	Q11974939	0.04407762345
P27	Q12136	0.04041373525
P27	Q1292279	0.0538994879
P27	Q1339847	0.03613330035
P27	Q1472062	0.0
P27	Q15265344	0.015606647999999999
P27	Q15290	0.0518793918
P27	Q15401930	0.021059430150000003
P27	Q15621286	0.0206167503
P27	Q1595418	0.0330493317
P27	Q161524	0.01356101475
P27	Q16334295	0.0
P27	Q166231	0.034280728
P27	Q1663054	0.0
P27	Q16686022	0.01957077095
P27	Q169872	0.03944910485
P27	Q1717246	0.0
P27	Q17221	0.0
P27	Q17781833	0.0
P27	Q179661	0.05786956785
P27	Q18691599	0.0161559803
P27	Q189290	0.0
P27	Q192283	0.057019890899999995
P27	Q1930187	0.0
P27	Q2057971	0.04140442715
P27	Q21170798	0.0
P27	Q213441	0.0149932268
P27	Q215627	0.0
P27	Q216353	0.07580626505
P27	Q22445448	0.08266766184999999
P27	Q2285706	0.0
P27	Q23841	0.0
P27	Q26398	0.0501721116
P27	Q27096213	0.0
P27	Q27096235	0.020045982349999998
P27	Q2826767	0.0
P27	Q3030248	0.0
P27	Q3241045	0.0616950091
P27	Q3265221	0.038877949300000006
P27	Q327333	0.0
P27	Q34394	0.06597651075
P27	Q3625549	0.0
P27	Q3739104	0.03282457255
P27	Q3947	0.0166271906
P27	Q41176	0.0179588309
P27	Q42240	0.0
P27	Q42918	0.0
P27	Q43229	0.0
P27	Q484652	0.0
P27	Q4936952	0.0172434402
P27	Q515	0.0438839498
P27	Q56061	0.05255794325
P27	Q567303	0.0
P27	Q57699905	0.05416830195
P27	Q60528603	0.0
P27	Q61509	0.0626777546
P27	Q6256	0.0430180487
P27	Q6657015	0.01356673215
P27	Q690140	0.0
P27	Q702492	0.04694618615
P27	Q7278	0.04430999345
P27	Q728	0.0150057836
P27	Q72857065	0.0
P27	Q729	0.0
P27	Q791801	0.0
P27	Q808	0.034835167
P27	Q82069695	0.03023052415
P27	Q8242560	0.0
P27	Q826745	0.0
P27	Q82955	0.0
P27	Q8434	0.0626458553
P27	Q8473	0.0
P27	Q901	0.0
P27	Q937228	0.05682007545
P276	P108	0.3421287894
P276	P1107	0.51210701395
P276	P1114	0.6194768957500001
P276	P127	0.33452324495
P276	P1416	0.3541567497
P276	P1478	0.51066849315
P276	P1552	0.58993306445
P276	P159	0.34825853395
P276	P17	0.6892631304500001
P276	P27	0.5896725405500001
P276	P3342	0.3599318907
P276	P35	0.3362808342
P276	P355	0.46277102995
P276	P3828	0.5934921764000001
P276	P39	0.3421287894
P276	P463	0.34677657635000003
P276	P488	0.34825853395
P276	P551	0.64055744645
P276	P6	0.3362808342
P276	P710	0.62963365475
P276	Q10553309	0.0
P276	Q107711	0.0
P276	Q10876	0.0
P276	Q11024	0.0691200017
P276	Q11028	0.08973229695
P276	Q11398090	0.0
P276	Q11563	0.0474736693
P276	Q11974939	0.04333064615
P276	Q12136	0.04005450705
P276	Q1292279	0.053237725949999995
P276	Q132050	0.060624531649999994
P276	Q1339847	0.033623239
P276	Q1425577	0.0
P276	Q1472062	0.0
P276	Q15265344	0.015052131
P276	Q15290	0.04939374375
P276	Q15401930	0.019998333400000002
P276	Q15621286	0.0196145588
P276	Q1595418	0.0322865958
P276	Q161524	0.0129219316
P276	Q16334295	0.0
P276	Q166231	0.03399867545
P276	Q1663054	0.0
P276	Q16686022	0.0185966718
P276	Q169872	0.038942400599999996
P276	Q1717246	0.0
P276	Q17221	0.0
P276	Q17781833	0.0
P276	Q179661	0.0565964541
P276	Q18691599	0.01552170265
P276	Q189290	0.0
P276	Q192283	0.05534666445
P276	Q1930187	0.0
P276	Q193078	0.036211155099999996
P276	Q2057971	0.04084057505
P276	Q213441	0.0146020694
P276	Q215627	0.0
P276	Q216353	0.07174152425
P276	Q22445448	0.0757589159
P276	Q2285706	0.0
P276	Q23841	0.0
P276	Q24060765	0.01310648245
P276	Q26398	0.0487365351
P276	Q27096213	0.0
P276	Q27096235	0.01908722355
P276	Q2826767	0.0
