document_id	document_element_or_keyframe_id	modality	region	type
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Conflict.Attack
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Conflict.Attack.FirearmAttack
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Contact.MediaStatement
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Contact.MediaStatement.Broadcast
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Contact.PublicStatementInPerson.Broadcast
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Disaster.FireExplosion.FireExplosion
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Evaluate.Sentiment.Negative
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Evaluate.Sentiment.Positive
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	FAC.Building
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	FAC.Building.School
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	FAC.Building.VotingFacility
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	GPE.Country.Country
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	GPE.ProvinceState.ProvinceState
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	GPE.UrbanArea.City
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	GeneralAffiliation.MemberOriginReligionEthnicity
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	GenericCrime.GenericCrime.GenericCrime
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Government.Vote
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Government.Vote.CastVote
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Inspection.SensoryObserve.MonitorElection
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	LOC
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	LOC.Position.Neighborhood
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Life.Die.DeathCausedByViolentEvents
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Life.Injure.InjuryCausedByViolentEvents
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Measurement.Size.Count
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Measurement.Size.Percentage
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	Movement.TransportPerson.PreventEntry
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	ORG.Government
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	OrganizationAffiliation.EmploymentMembership.Employment
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER.Combatant
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER.Police
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER.Politician
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER.ProfessionalPosition
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER.ProfessionalPosition.Journalist
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PER.Protester
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	PersonalSocial.Role.ProfessionalRole
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	RES.NumberPercentageVotes.NumberPercentageVotes
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	RES.TurnoutVoters.TurnoutVoters
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	SID.Political.Opposition
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	VAL.Number.Number
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	WEA
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	WEA.Bullets
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	WEA.Bullets.RubberBullets
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	WEA.Club
KC003A6NA	KC003ADT2	text	(4809,0)-(5331,0)	WEA.Gas.TearGas
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Conflict.Attack
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Conflict.Attack.Bombing
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Conflict.Attack.FirearmAttack
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Conflict.Demonstrate.MarchProtestPoliticalGathering
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Evaluate.Status.HoaxFraud
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	GeneralAffiliation.MemberOriginReligionEthnicity
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Government.Vote
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Government.Vote.CastVote
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Life.Die.DeathCausedByViolentEvents
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Measurement.Size.Count
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Measurement.Size.Percentage
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	ORG.Government.Agency
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	ORG.PoliticalOrganization
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	OrganizationAffiliation.EmploymentMembership.Employment
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	PER
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	PER.Politician
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	PER.ProfessionalPosition
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	Physical.LocatedNear
KC003A7RG	KC003A7RU	image	(0,0)-(610,342)	RES.TurnoutVoters.TurnoutVoters
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Conflict.Attack
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Conflict.Attack.Bombing
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Conflict.Attack.FirearmAttack
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Conflict.Demonstrate.MarchProtestPoliticalGathering
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Evaluate.Status.HoaxFraud
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	GeneralAffiliation.MemberOriginReligionEthnicity
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Government.Vote
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Government.Vote.CastVote
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Life.Die.DeathCausedByViolentEvents
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Measurement.Size.Count
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Measurement.Size.Percentage
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	ORG.Government.Agency
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	ORG.PoliticalOrganization
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	OrganizationAffiliation.EmploymentMembership.Employment
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	PER
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	PER.Politician
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	PER.ProfessionalPosition
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	Physical.LocatedNear
KC003A7RG	KC003ADVE	text	(1440,0)-(2079,0)	RES.TurnoutVoters.TurnoutVoters
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Conflict.Attack
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Conflict.Attack.Bombing
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Conflict.Attack.FirearmAttack
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Conflict.Demonstrate.MarchProtestPoliticalGathering
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Evaluate.Status.HoaxFraud
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	GeneralAffiliation.MemberOriginReligionEthnicity
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Government.Vote
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Government.Vote.CastVote
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Life.Die.DeathCausedByViolentEvents
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Measurement.Size.Count
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Measurement.Size.Percentage
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	ORG.Government.Agency
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	ORG.PoliticalOrganization
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	OrganizationAffiliation.EmploymentMembership.Employment
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	PER
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	PER.Politician
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	PER.ProfessionalPosition
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	Physical.LocatedNear
KC003A7RG	KC003ADVE	text	(3364,0)-(4139,0)	RES.TurnoutVoters.TurnoutVoters
